-0.158986,0.423977,1
-0.347926,0.47076,1
-0.504608,0.353801,1
-0.596774,0.114035,1
-0.518433,-0.172515,1
-0.292627,-0.207602,1
-0.158986,-0.0438596,1
-0.0576037,0.143275,1
-0.0714286,0.27193,1
-0.297235,0.347953,1
-0.417051,0.201754,1
-0.440092,0.00877193,1
-0.324885,-0.0321637,1
-0.246544,0.0555556,1
-0.218894,0.201754,1
-0.343318,0.160819,1
-0.509217,0.0789474,1
-0.384793,-0.0906433,1
-0.14977,0.125731,1
-0.195853,0.324561,1
-0.0391705,-0.219298,0
-0.108295,-0.30117,0
-0.186636,-0.330409,0
-0.218894,-0.423977,0
-0.0806452,-0.564327,0
0.0668203,-0.517544,0
0.09447,-0.324561,0
0.186636,-0.166667,0
0.062212,-0.0730994,0
0.0207373,-0.195906,0
0.0299539,-0.342105,0
-0.0990783,-0.377193,0
-0.00691244,-0.464912,0
0.131336,-0.429825,0
0.232719,-0.195906,0
0.0852535,-0.0847953,0
-0.131336,-0.236842,1
0.00230415,-0.125731,1
0.12212,-0.00292398,1
-0.347926,-0.312865,0
-0.228111,-0.125731,0
-0.0760369,0.0146199,0
0.0437788,0.0204678,0
0.0115207,0.154971,0
-0.417051,-0.160819,0
-0.315668,-0.318713,0
0.126728,-0.219298,0
0.205069,-0.312865,0
0.218894,-0.459064,0
0.0714286,-0.646199,0
-0.131336,-0.605263,0
-0.209677,-0.581871,0
-0.228111,-0.429825,0
-0.145161,-0.412281,0
-0.0668203,-0.482456,0
0.135945,-0.511696,0
0.269585,-0.406433,0
0.297235,-0.295322,0
0.274194,-0.172515,0
0.25576,-0.0497076,0
0.223502,-0.0497076,0
0.182028,-0.0847953,0
0.158986,-0.154971,0
0.0714286,-0.21345,0
0.016129,-0.266082,0
-0.0253456,-0.383041,0
-0.0115207,-0.482456,0
-0.00230415,-0.505848,0
0.0253456,-0.511696,0
0.0253456,-0.55848,0
0.0115207,-0.657895,0
-0.0483871,-0.646199,0
-0.0852535,-0.552632,0
-0.0990783,-0.5,0
-0.016129,-0.423977,0
0.131336,-0.359649,0
0.223502,-0.371345,0
0.292627,-0.30117,0
0.260369,-0.207602,0
0.200461,-0.225146,0
0.172811,-0.27193,0
-0.131336,0.0906433,1
-0.14977,0.0730994,1
-0.241935,0.0614035,1
-0.301843,0.178363,1
-0.297235,0.195906,1
-0.274194,0.307018,1
-0.324885,0.295322,1
-0.398618,0.266082,1
-0.435484,0.160819,1
-0.47235,0.0789474,1
-0.33871,0.0438596,1
-0.269585,0.0438596,1
-0.25576,0.102339,1
-0.168203,0.266082,1
-0.112903,0.30117,1
-0.0391705,0.347953,1
-0.126728,0.44152,1
-0.232719,0.44152,1
-0.33871,0.418129,1
-0.412442,0.353801,1
-0.509217,0.219298,1
-0.541475,0.0146199,1
-0.504608,-0.125731,1
-0.490783,-0.143275,1
-0.361751,-0.137427,1
-0.269585,-0.0847953,1
-0.223502,-0.0789474,1
-0.186636,-0.0380117,1
-0.154378,-0.00877193,1
-0.112903,0.0555556,1
-0.0852535,0.137427,1
-0.0852535,0.277778,1
-0.168203,0.30117,1
-0.191244,0.195906,1
-0.140553,-0.0497076,1
-0.0299539,0.0672515,1
-0.200461,-0.230994,0
-0.108295,-0.0847953,0
0.0345622,0.0672515,0
0.0806452,0.119883,0
-0.385369,0.0330409,1
-0.381221,0.131287,1
-0.352189,0.258187,1
-0.354263,0.36462,1
-0.414401,-0.0692982,1
-0.499424,-0.0324561,1
-0.298272,-0.0979532,1
-0.316935,-0.183918,1
-0.368779,-0.290351,1
-0.356336,-0.396784,1
-0.271313,0.00438596,1
-0.177995,0.0862573,1
-0.246429,0.143567,1
-0.250576,0.229532,1
-0.221544,0.376901,1
-0.215323,0.295029,1
-0.1303,0.217251,1
-0.207028,0.0289474,1
-0.0971198,0.213158,1
-0.0390553,0.258187,1
0.0190092,0.401462,1
-0.0369816,0.42193,1
-0.0639401,0.331871,1
-0.1303,0.376901,1
-0.375,-0.437719,1
-0.395737,-0.351754,1
-0.354263,-0.20848,1
-0.437212,-0.376316,1
-0.48076,-0.503216,1
-0.410253,-0.466374,1
-0.248502,-0.257602,0
-0.227765,-0.314912,0
-0.283756,-0.384503,0
-0.292051,-0.454094,0
-0.337673,-0.519591,0
-0.277535,-0.548246,0
-0.207028,-0.535965,0
-0.18629,-0.478655,0
-0.132373,-0.50731,0
-0.177995,-0.298538,0
-0.165553,-0.175731,0
-0.161406,-0.126608,0
0.000345622,0.258187,0
0.0791475,0.356433,0
-0.0266129,0.180409,0
-0.0535714,0.0780702,0
-0.0141705,-0.052924,0
-0.0701613,-0.16345,0
-0.0639401,-0.294444,0
-0.0307604,-0.466374,0
-0.0577189,-0.527778,0
-0.0535714,-0.396784,0
0.0521889,-0.417251,0
-0.0162442,-0.167544,0
-0.0639401,-0.0856725,0
-0.0618664,-0.0160819,0
-0.00380184,0.00438596,0
0.0418203,0.204971,0
0.0791475,0.19269,0
0.0459677,0.254094,0
0.118548,0.19269,0
0.110253,0.0862573,0
0.10818,-0.0692982,0
0.166244,-0.024269,0
0.141359,0.0657895,0
0.143433,0.168129,0
0.170392,0.19269,0
0.10818,0.299123,0
0.118548,0.319591,0
0.126843,0.393275,0
-0.0867512,0.42193,1
-0.0473502,0.507895,1
0.0252304,0.520175,1
0.0625576,0.552924,1
-0.00587558,0.442398,1
-0.0514977,0.573392,1
-0.08053,0.507895,1
-0.153111,0.552924,1
-0.111636,0.54883,1
-0.163479,0.49152,1
-0.25265,-0.188012,1
-0.246429,-0.0365497,1
-0.321083,-0.433626,1
-0.331452,-0.605556,0
-0.385369,-0.515497,1
-0.399885,-0.62193,1
-0.124078,-0.126608,1
-0.316935,-0.228947,1
-0.294124,-0.134795,0
-0.153111,0.184503,0
-0.353062346,-0.673901813,0
-0.227125804,0.44731976,1
0.092897668,-0.753524192,0
0.148242519,-0.718473079,0
-0.001512492,0.162927862,0
0.045335014,0.209825732,0
0.144346128,-0.687207537,0
-0.13807064,0.552417323,1
-0.163859518,0.111343142,1
-0.195357423,0.401145698,1
0.186340497,0.521862336,1
-0.493403213,0.060078816,1
-0.091852703,-0.121781561,0
-0.104281241,-0.545579876,0
-0.208880582,0.15980217,1
0.242393245,-0.444768407,0
0.149862516,-0.104829109,0
-0.499493858,0.016449462,1
0.14708703,0.176694848,0
-0.202654867,-0.184503123,0
0.093351892,-0.084817481,0
0.113395454,0.206269612,0
0.251521287,-0.249621239,0
-0.071667367,0.380278437,1
0.180550642,-0.49845242,0
-0.18110124,-0.754390802,0
0.277853887,0.248443724,0
-0.013270918,-0.487471449,0
-0.015021069,0.369673419,1
-0.003086907,0.21570428,0
0.214114904,0.451763197,0
0.04526842,-0.623506478,0
-0.134170616,-0.750422412,0
-0.055192833,-0.085694431,0
-0.456429623,0.304573427,1
-0.449309379,0.252139505,1
-0.334600475,0.281089671,1
0.141552877,-0.68735638,0
-0.247883789,-0.446524637,0
-0.048672483,-0.794816139,0
-0.196443036,-0.609495121,0
-0.499033662,-0.483780512,1
-0.041081533,-0.337171872,0
-0.281017644,-0.021163907,0
-0.175648898,-0.160797694,0
-0.467887256,-0.036060639,1
-0.41606452,0.509238108,1
0.290919383,0.002818175,0
0.022191316,0.101623959,0
-0.421585674,0.390272429,1
0.131270102,-0.199910877,0
-0.41008228,-0.672804066,1
-0.355537166,0.277316594,1
-0.357608572,0.521703881,1
-0.305715711,0.383035231,1
-0.026072855,0.371250263,1
-0.117572205,-0.028814623,1
-0.241497861,-0.045823532,1
-0.18033413,0.006288847,1
0.263928333,-0.199201151,1
-0.328143369,-0.628284855,0
-0.298504565,-0.719930325,0
-0.116435772,-0.415485151,0
-0.467803462,-0.118666152,1
0.069119269,-0.519057341,0
-0.042715034,0.330065584,1
-0.338509496,0.075443642,1
-0.160955434,0.15532539,1
-0.075113895,0.527234625,1
-0.42933428,-0.328234545,0
-0.163838867,0.596361426,1
-0.451163976,-0.368855018,1
0.047732601,0.089645456,0
-0.207188751,0.029607997,1
0.129997429,-0.761443568,0
-0.170314311,0.260244279,1
0.166697757,-0.661804318,0
0.109668675,-0.022146226,0
0.029527133,0.120550695,0
-0.381085193,-0.680666792,1
-0.037306841,-0.169670727,0
0.238637063,-0.339791849,0
0.179406401,0.366148059,0
-0.445413685,0.487733581,1
-0.131739438,-0.373018851,0
0.258166525,0.321476498,0
-0.171444749,-0.054362931,1
0.022352105,0.460447825,1
0.217517804,-0.648380153,0
0.164822471,-0.560093068,0
0.105616831,-0.473569166,0
-0.496378496,-0.530398708,1
-0.290769802,0.392829984,0
-0.355183689,-0.190331345,1
-0.117563259,0.450450629,1
0.2124443,0.244093364,0
-0.335886916,-0.422081355,1
-0.218344245,0.425989755,1
0.266494803,-0.417087749,0
0.010730667,0.115756296,0
0.143208489,0.572902228,1
-0.496395865,0.24764736,1
0.019850775,-0.314249802,0
-0.494329879,0.402647683,1
-0.106647575,-0.008673531,1
-0.003190484,0.509732112,1
-0.425604613,0.214943258,1
0.01205282,0.438471132,1
-0.423334242,-0.229209591,1
-0.185308754,-0.219660305,0
-0.214217862,0.571757445,1
-0.317685765,-0.341480122,0
0.142917216,0.085643248,0
-0.321577135,0.159965279,1
-0.081013092,0.019441722,0
-0.259388576,-0.051065053,1
-0.017288975,-0.575780779,0
-0.00865689,0.400913222,1
0.012375097,-0.276193526,0
0.267964697,-0.49294225,0
-0.222008398,-0.28870081,0
0.172367388,-0.472349667,0
0.131261048,-0.238416321,0
0.241792019,-0.239151425,0
0.122210497,-0.181394111,0
0.053460951,-0.054158732,0
-0.212282802,-0.490597818,0
-0.40454458,-0.530629281,1
-0.376273129,-0.362781393,1
-0.405162688,0.009202685,1
-0.357640701,-0.182995682,1
-0.053497948,-0.536777836,0
-0.291504321,-0.035869481,1
0.20878861,-0.216039885,0
-0.025556168,0.269255291,1
-0.440391638,-0.720765697,1
0.190214252,-0.731429902,0
0.126238559,-0.428763099,0
-0.330991121,-0.013385985,1
-0.318515858,0.066865967,1
-0.162576039,-0.726547666,0
0.003024477,-0.713367763,0
-0.090906687,-0.483574231,0
0.163344856,0.292706672,0
0.11745137,-0.104361595,0
0.051692947,-0.497776961,0
-0.439466516,0.245815067,1
0.203431012,0.008704983,0
0.24735643,0.068794172,0
-0.28638208,0.129633422,1
0.033368969,-0.670342307,0
-0.222783689,-0.148692165,1
-0.279307542,0.432386382,1
0.103908134,0.103063821,0
-0.220479984,-0.767023689,0
-0.221229893,0.020370545,1
0.105959973,-0.124516131,0
0.005364408,0.102089837,0
-0.186303314,0.08037445,1
0.078710485,0.048474655,0
-0.039044637,0.18299267,1
0.028972188,-0.022513756,0
-0.247013439,0.352598048,1
0.26144865,0.380517179,0
-0.1457531,-0.468685587,0
0.029889896,0.101262811,0
-0.202122212,-0.326695304,0
0.134332634,-0.639854048,0
-0.407416691,0.553159442,1
-0.409437782,0.461777877,1
0.257016557,-0.522999722,0
0.110032687,-0.525418105,0
0.258966886,-0.458261052,0
0.153830511,0.10749309,0
-0.147358394,0.446659308,1
0.147368278,-0.414258492,1
-0.038740092,-0.489270813,0
0.2255192,0.277620127,0
0.269508245,-0.665651165,0
0.124828789,0.508144045,1
0.171627811,-0.424294526,0
0.005051999,-0.04760931,0
-0.354588248,0.371263092,1
-0.477386588,-0.686932229,1
-0.241169031,0.28161654,1
0.093757932,-0.772219945,0
-0.29988892,-0.674871547,0
-0.162478092,0.172094159,1
0.196825571,-0.145667646,0
-0.348015389,-0.259283898,1
0.140357932,-0.684289246,0
-0.046348609,-0.149153784,0
-0.239294652,0.562209737,1
-0.457855972,0.253740271,1
-0.108193485,0.597532159,1
0.005202647,-0.544449422,1
0.176351564,-0.572453628,0
0.127650999,-0.340937569,0
0.24868221,-0.497501826,0
-0.316899085,-0.429412729,0
